date,ticker,company,open,high,low,close,volume
2023-04-07,AAPL,Apple,174.23,174.51,170.58,171.4,31070694
2023-04-10,AAPL,Apple,170.95,173.4,169.82,173.09,13946091
2023-04-11,AAPL,Apple,172.48,173.09,171.88,173.05,18050176
2023-04-12,AAPL,Apple,171.64,174.72,171.42,173.8,17134282
2023-04-13,AAPL,Apple,174.37,176.22,173.9,174.98,18756819
2023-04-14,AAPL,Apple,175.09,177.46,174.38,175.93,15294483
2023-04-17,AAPL,Apple,175.71,177.89,175.2,177.38,13096194
2023-04-18,AAPL,Apple,178.83,182.89,178.47,182.2,13260313
2023-04-19,AAPL,Apple,180.52,180.71,180.43,180.57,16948738
2023-04-20,AAPL,Apple,181.34,182.47,180.32,180.36,11979047
2023-04-21,AAPL,Apple,181.77,182.63,177.12,177.51,20888250
2023-04-24,AAPL,Apple,178.03,182.01,177.38,181.36,12214170
2023-04-25,AAPL,Apple,180.58,181.35,178.61,178.93,22300200
2023-04-26,AAPL,Apple,177.44,179.55,177.27,179.01,17560655
2023-04-27,AAPL,Apple,180.26,180.7,175.55,176.85,13512185
2023-04-28,AAPL,Apple,176.19,176.55,172.72,173.14,11794361
2023-05-01,AAPL,Apple,171.56,173.8,170.19,173.72,9713854
2023-05-02,AAPL,Apple,173.67,179.4,173.58,178.68,12743092
2023-05-03,AAPL,Apple,180.36,181.38,177.76,179.25,13487238
2023-05-04,AAPL,Apple,178.51,179.49,178.2,179.34,7849112
2023-05-05,AAPL,Apple,179.6,180.97,178.73,180.4,21274760
2023-05-08,AAPL,Apple,179.4,182.15,179.31,181.99,15165150
2023-05-09,AAPL,Apple,182.33,182.33,181.07,181.91,19771375
2023-05-10,AAPL,Apple,182.17,183.01,177.59,177.9,18383843
2023-05-11,AAPL,Apple,177.1,178.93,176.94,178.85,24525984
2023-05-12,AAPL,Apple,177.73,178.36,177.32,177.97,18171787
2023-05-15,AAPL,Apple,179.08,182.38,178.88,181.8,16010829
2023-05-16,AAPL,Apple,180.75,183.3,180.34,182.67,21997452
2023-05-17,AAPL,Apple,182.19,182.36,177.4,177.66,23185479
2023-05-18,AAPL,Apple,179.16,180.36,176.77,176.8,13981843
2023-05-19,AAPL,Apple,178.31,180.04,178.14,178.61,20788405
2023-05-22,AAPL,Apple,178.53,181.05,178.13,180.73,24253417
2023-05-23,AAPL,Apple,180.36,182.25,180.3,181.99,21165394
2023-05-24,AAPL,Apple,182.83,183.04,182.09,182.46,12498226
2023-05-25,AAPL,Apple,182.82,191.29,182.61,189.58,21217374
2023-05-26,AAPL,Apple,190.69,198.03,190.4,197.37,13137640
2023-05-29,AAPL,Apple,196.52,199.05,195.71,197.83,15430031
2023-05-30,AAPL,Apple,200.31,201.06,198.98,199.37,17938938
2023-05-31,AAPL,Apple,200.43,201.17,196.74,196.91,16229623
2023-06-01,AAPL,Apple,195.56,199.5,193.35,198.82,16236358
2023-06-02,AAPL,Apple,199.02,200.52,198.22,200.1,13875903
2023-06-05,AAPL,Apple,200.13,200.79,197.66,198.21,10573965
2023-06-06,AAPL,Apple,197.97,200.07,197.53,200.0,13290673
2023-06-07,AAPL,Apple,200.07,202.28,195.17,195.24,15273415
2023-06-08,AAPL,Apple,197.36,197.7,194.97,196.3,18469060
2023-06-09,AAPL,Apple,195.83,197.01,195.43,196.5,15160032
2023-06-12,AAPL,Apple,193.97,196.66,193.21,196.64,13338651
2023-06-13,AAPL,Apple,194.99,195.2,193.36,194.27,25684589
2023-06-14,AAPL,Apple,194.78,195.8,190.48,191.62,20603047
2023-06-15,AAPL,Apple,192.78,195.35,192.54,195.16,15727783
2023-06-16,AAPL,Apple,195.38,195.88,191.09,191.36,20237491
2023-06-19,AAPL,Apple,189.9,191.05,189.5,189.51,12207383
2023-06-20,AAPL,Apple,191.23,192.42,181.79,183.59,25468330
2023-06-21,AAPL,Apple,185.41,189.94,184.67,188.87,19175982
2023-06-22,AAPL,Apple,189.71,190.34,189.07,190.23,17430283
2023-06-23,AAPL,Apple,189.61,192.1,188.44,190.03,10964701
2023-06-26,AAPL,Apple,189.05,193.2,187.9,192.26,28306462
2023-06-27,AAPL,Apple,193.65,194.66,186.15,186.73,12549396
2023-06-28,AAPL,Apple,186.69,186.77,183.3,184.12,20393913
2023-06-29,AAPL,Apple,185.19,185.47,181.39,181.79,9636399
2023-06-30,AAPL,Apple,179.55,187.21,179.41,186.81,29672654
2023-07-03,AAPL,Apple,186.31,187.54,183.82,184.4,20700222
2023-07-04,AAPL,Apple,183.52,184.22,176.81,177.42,20780794
2023-07-05,AAPL,Apple,180.09,180.95,179.88,180.36,23508666
2023-07-06,AAPL,Apple,180.65,181.96,180.26,181.11,17637754
2023-07-07,AAPL,Apple,181.43,182.77,181.25,182.5,10723672
2023-07-10,AAPL,Apple,181.94,182.97,180.45,181.15,13970204
2023-07-11,AAPL,Apple,181.53,182.94,181.4,182.61,21359521
2023-07-12,AAPL,Apple,182.43,182.98,177.89,177.92,18754649
2023-07-13,AAPL,Apple,177.14,177.26,175.0,175.17,17731489
2023-07-14,AAPL,Apple,176.35,176.99,173.44,173.75,16681622
2023-07-17,AAPL,Apple,172.89,173.28,171.47,172.26,12741277
2023-07-18,AAPL,Apple,173.35,174.36,172.32,173.48,20379741
2023-07-19,AAPL,Apple,172.2,177.55,171.94,177.45,12573872
2023-07-20,AAPL,Apple,179.05,180.16,174.73,176.45,21135879
2023-07-21,AAPL,Apple,175.57,176.3,169.95,170.44,23243867
2023-07-24,AAPL,Apple,170.62,172.28,170.1,171.82,20549713
2023-07-25,AAPL,Apple,172.18,175.66,170.77,174.99,20650598
2023-07-26,AAPL,Apple,175.05,177.23,174.51,176.76,15242998
2023-07-27,AAPL,Apple,178.07,178.37,176.57,177.5,16975702
2023-07-28,AAPL,Apple,176.03,178.72,175.59,177.85,14797286
2023-07-31,AAPL,Apple,179.27,179.32,178.11,178.71,29763018
2023-08-01,AAPL,Apple,180.2,180.41,179.67,180.09,33105572
2023-08-02,AAPL,Apple,179.65,179.75,175.57,175.66,9838128
2023-08-03,AAPL,Apple,176.44,176.91,173.62,174.2,14233382
2023-08-04,AAPL,Apple,174.82,174.91,171.95,172.2,19378534
2023-08-07,AAPL,Apple,172.02,172.47,169.04,169.48,24396411
2023-08-08,AAPL,Apple,168.64,170.01,167.97,168.45,11435332
2023-08-09,AAPL,Apple,168.56,168.93,163.22,164.65,15723730
2023-08-10,AAPL,Apple,165.41,167.09,161.24,162.35,15312976
2023-08-11,AAPL,Apple,161.93,162.64,160.63,162.03,16133888
2023-08-14,AAPL,Apple,162.36,163.07,157.41,157.49,25540900
2023-08-15,AAPL,Apple,156.0,156.23,154.15,154.62,13304839
2023-08-16,AAPL,Apple,155.45,155.95,153.56,153.98,16766437
2023-08-17,AAPL,Apple,154.72,155.02,150.93,151.58,21517607
2023-08-18,AAPL,Apple,152.41,152.62,150.79,151.31,19879345
2023-08-21,AAPL,Apple,151.13,153.43,151.07,153.39,21533556
2023-08-22,AAPL,Apple,153.58,158.92,152.6,158.22,10726159
2023-08-23,AAPL,Apple,157.89,158.66,157.6,158.07,14933309
2023-08-24,AAPL,Apple,156.06,156.71,155.84,156.44,12367644
2023-08-25,AAPL,Apple,156.77,158.49,155.99,157.31,13209336
2023-08-28,AAPL,Apple,156.67,158.9,156.41,158.71,15327262
2023-08-29,AAPL,Apple,157.7,158.86,156.64,156.92,14423715
2023-08-30,AAPL,Apple,155.41,158.65,155.33,157.71,12804194
2023-08-31,AAPL,Apple,156.65,156.81,156.59,156.81,10164397
2023-09-01,AAPL,Apple,157.14,162.11,157.12,160.98,9630961
2023-09-04,AAPL,Apple,162.91,163.22,159.98,160.91,9495526
2023-09-05,AAPL,Apple,160.61,164.34,160.54,163.68,25577501
2023-09-06,AAPL,Apple,162.8,166.24,162.27,166.07,11691845
2023-09-07,AAPL,Apple,164.92,169.59,163.96,169.46,31366089
2023-09-08,AAPL,Apple,170.08,170.71,167.56,167.82,17379453
2023-09-11,AAPL,Apple,166.84,168.2,166.62,168.1,9748804
2023-09-12,AAPL,Apple,170.66,171.04,166.16,167.13,13850743
2023-09-13,AAPL,Apple,168.06,169.04,165.33,165.81,22464552
2023-09-14,AAPL,Apple,165.88,173.72,165.48,172.79,22286818
2023-09-15,AAPL,Apple,170.51,173.87,170.33,173.7,18371939
2023-09-18,AAPL,Apple,173.85,173.96,171.6,172.06,18143344
2023-09-19,AAPL,Apple,172.59,172.85,170.92,170.96,17553026
2023-09-20,AAPL,Apple,171.87,173.76,171.86,173.11,10021189
2023-09-21,AAPL,Apple,172.69,177.55,172.07,177.38,12987531
2023-09-22,AAPL,Apple,177.15,179.07,176.82,178.82,19483547
2023-09-25,AAPL,Apple,178.95,184.39,178.73,183.61,17414029
2023-09-26,AAPL,Apple,185.15,185.77,183.09,183.48,11645571
2023-09-27,AAPL,Apple,183.29,185.5,182.3,185.03,19997012
2023-09-28,AAPL,Apple,187.12,187.56,183.2,184.0,30490034
2023-09-29,AAPL,Apple,181.91,189.1,181.03,188.12,15264405
2023-10-02,AAPL,Apple,188.75,189.89,188.45,189.64,12833426
2023-10-03,AAPL,Apple,188.81,189.13,187.82,188.87,10744303
2023-10-04,AAPL,Apple,190.05,190.88,189.92,190.17,10390974
2023-10-05,AAPL,Apple,189.14,189.24,188.69,188.75,19188667
2023-10-06,AAPL,Apple,187.04,188.38,186.44,188.15,8759151
2023-10-09,AAPL,Apple,188.92,191.36,188.3,190.88,15804539
2023-10-10,AAPL,Apple,189.8,191.86,189.13,191.6,29202989
2023-10-11,AAPL,Apple,189.86,189.95,185.12,185.13,16437299
2023-10-12,AAPL,Apple,183.45,189.59,183.11,189.24,28994858
2023-10-13,AAPL,Apple,189.6,189.75,185.41,186.31,20146597
2023-10-16,AAPL,Apple,187.62,188.34,185.15,185.26,41020652
2023-10-17,AAPL,Apple,185.06,186.22,185.06,185.74,11557494
2023-10-18,AAPL,Apple,184.81,184.85,184.69,184.78,18403870
2023-10-19,AAPL,Apple,184.67,185.14,181.35,181.95,8232168
2023-10-20,AAPL,Apple,181.32,181.6,175.9,176.07,43928541
2023-10-23,AAPL,Apple,176.23,176.48,175.19,175.36,11773193
2023-10-24,AAPL,Apple,175.3,177.3,175.01,177.24,11296364
2023-10-25,AAPL,Apple,175.66,176.33,175.15,176.1,12706257
2023-10-26,AAPL,Apple,177.72,177.85,175.23,175.75,15483986
2023-10-27,AAPL,Apple,175.0,181.57,174.74,181.36,17442556
2023-10-30,AAPL,Apple,181.52,182.21,180.02,180.72,25376868
2023-10-31,AAPL,Apple,180.44,181.62,179.97,180.84,17698825
2023-11-01,AAPL,Apple,180.88,181.45,178.3,179.06,14827966
2023-11-02,AAPL,Apple,176.73,178.89,176.58,178.85,24159108
2023-11-03,AAPL,Apple,177.72,182.56,176.79,182.21,13979529
2023-11-06,AAPL,Apple,179.89,183.01,178.96,181.83,29010990
2023-11-07,AAPL,Apple,184.16,185.12,181.1,182.26,24017353
2023-11-08,AAPL,Apple,181.57,183.11,181.26,182.63,27192902
2023-11-09,AAPL,Apple,181.5,184.2,181.25,183.2,12335551
2023-11-10,AAPL,Apple,182.76,183.06,178.4,180.05,24431572
2023-11-13,AAPL,Apple,178.95,184.49,178.45,184.38,14972188
2023-11-14,AAPL,Apple,184.3,185.68,174.24,175.15,21150299
2023-11-15,AAPL,Apple,176.68,176.83,175.99,176.07,15308403
2023-11-16,AAPL,Apple,176.04,177.22,175.27,177.17,15581888
2023-11-17,AAPL,Apple,177.51,177.71,175.85,175.97,10084004
2023-11-20,AAPL,Apple,177.04,178.52,170.96,171.99,19409619
2023-11-21,AAPL,Apple,172.21,174.85,172.1,174.82,22512851
2023-11-22,AAPL,Apple,174.5,175.25,173.95,175.18,13214303
2023-11-23,AAPL,Apple,177.45,181.7,177.35,180.34,16395857
2023-11-24,AAPL,Apple,180.63,184.04,180.33,183.61,15394568
2023-11-27,AAPL,Apple,183.96,184.66,178.41,178.41,22932065
2023-11-28,AAPL,Apple,178.54,180.77,178.43,180.6,16048599
2023-11-29,AAPL,Apple,179.88,180.32,175.76,177.8,10935807
2023-11-30,AAPL,Apple,176.49,180.26,176.15,180.16,18111047
2023-12-01,AAPL,Apple,178.18,184.9,177.77,184.19,14568700
2023-12-04,AAPL,Apple,184.29,184.51,179.2,179.76,23436762
2023-12-05,AAPL,Apple,180.92,190.27,180.71,188.05,18924984
2023-12-06,AAPL,Apple,188.03,188.47,187.61,187.65,23588646
2023-12-07,AAPL,Apple,189.66,189.72,184.09,184.74,19972872
2023-12-08,AAPL,Apple,185.21,189.47,185.2,188.23,19979740
2023-12-11,AAPL,Apple,189.54,193.72,188.71,193.15,13680299
2023-12-12,AAPL,Apple,194.98,195.37,191.28,191.85,9724495
2023-12-13,AAPL,Apple,192.6,193.9,192.49,193.27,18891654
2023-12-14,AAPL,Apple,192.54,193.72,191.38,191.93,22411833
2023-12-15,AAPL,Apple,192.31,192.51,191.33,192.07,12726172
2023-12-18,AAPL,Apple,194.96,196.81,192.81,196.28,28008149
2023-12-19,AAPL,Apple,197.8,203.11,197.28,202.72,21314139
2023-12-20,AAPL,Apple,204.29,204.3,198.83,199.41,18081405
2023-12-21,AAPL,Apple,203.62,204.39,193.26,194.54,13474112
2023-12-22,AAPL,Apple,194.98,195.13,193.96,194.3,14830435
2023-12-25,AAPL,Apple,194.67,197.01,194.55,196.86,18073297
2023-12-26,AAPL,Apple,196.26,196.61,194.03,195.77,19008814
2023-12-27,AAPL,Apple,196.76,201.41,195.87,201.18,18611074
2023-12-28,AAPL,Apple,203.61,203.85,202.66,203.54,23325967
2023-12-29,AAPL,Apple,201.08,204.07,200.44,204.05,12400390
2024-01-01,AAPL,Apple,207.08,207.65,200.75,201.24,21555579
2024-01-02,AAPL,Apple,200.03,201.55,195.6,195.77,8167392
2024-01-03,AAPL,Apple,196.94,197.52,192.81,194.24,17358613
2024-01-04,AAPL,Apple,197.08,198.0,194.52,195.26,12743481
2024-01-05,AAPL,Apple,193.59,193.9,193.15,193.7,12137954
2024-01-08,AAPL,Apple,190.87,195.78,190.07,194.35,15031608
2024-01-09,AAPL,Apple,195.02,198.45,193.86,197.53,19773302
2024-01-10,AAPL,Apple,196.54,198.69,196.52,197.81,41703965
2024-01-11,AAPL,Apple,197.16,202.21,196.31,202.14,13904805
2024-01-12,AAPL,Apple,204.88,205.45,201.04,202.13,12572188
2024-01-15,AAPL,Apple,200.58,203.17,200.44,203.03,11884135
2024-01-16,AAPL,Apple,203.59,205.48,202.54,203.08,10028058
2024-01-17,AAPL,Apple,202.15,202.66,200.49,201.69,22755144
2024-01-18,AAPL,Apple,202.38,203.01,201.34,202.71,20493606
2024-01-19,AAPL,Apple,202.27,203.58,201.91,202.96,12477661
2024-01-22,AAPL,Apple,203.25,203.8,197.92,199.65,14087256
2024-01-23,AAPL,Apple,199.27,202.31,198.38,201.78,34027392
2024-01-24,AAPL,Apple,200.18,200.3,197.64,198.35,17896937
2024-01-25,AAPL,Apple,196.76,203.58,196.17,203.57,21374725
2024-01-26,AAPL,Apple,201.96,202.52,200.29,200.4,13392221
2024-01-29,AAPL,Apple,198.93,201.78,198.58,201.52,15485547
2024-01-30,AAPL,Apple,202.06,202.61,200.38,201.25,14094659
2024-01-31,AAPL,Apple,202.23,202.47,197.75,199.36,13604198
2024-02-01,AAPL,Apple,200.59,200.7,193.37,194.66,16848202
2024-02-02,AAPL,Apple,196.9,197.95,193.06,193.74,23540224
2024-02-05,AAPL,Apple,194.17,194.92,191.11,191.57,14565989
2024-02-06,AAPL,Apple,192.66,192.81,190.43,191.68,31512031
2024-02-07,AAPL,Apple,190.28,200.09,189.43,198.93,17775848
2024-02-08,AAPL,Apple,198.2,199.29,197.01,197.03,16125891
2024-02-09,AAPL,Apple,196.44,199.5,195.22,199.2,11995099
2024-02-12,AAPL,Apple,198.58,201.77,198.35,201.39,20617457
2024-02-13,AAPL,Apple,202.24,209.48,201.36,209.06,27240159
2024-02-14,AAPL,Apple,208.16,209.65,207.15,207.75,24448298
2024-02-15,AAPL,Apple,206.34,214.05,204.97,213.9,26529919
2024-02-16,AAPL,Apple,213.59,213.78,212.97,213.53,13490664
2024-02-19,AAPL,Apple,214.07,214.26,211.67,213.03,20249917
2024-02-20,AAPL,Apple,213.08,213.69,202.66,203.13,11663059
2024-02-21,AAPL,Apple,204.4,205.03,199.29,199.78,11171726
2024-02-22,AAPL,Apple,199.22,206.06,198.08,205.15,20924914
2024-02-23,AAPL,Apple,207.43,208.01,207.41,207.71,18328327
2024-02-26,AAPL,Apple,208.11,208.45,201.92,202.69,17158809
2024-02-27,AAPL,Apple,200.15,206.48,199.08,206.15,11510662
2024-02-28,AAPL,Apple,206.73,208.34,201.11,201.86,15276734
2024-02-29,AAPL,Apple,202.58,202.62,199.0,200.27,24051976
2024-03-01,AAPL,Apple,201.0,201.37,200.34,200.98,12326013
2024-03-04,AAPL,Apple,196.51,197.75,195.33,197.57,28734196
2024-03-05,AAPL,Apple,197.06,198.11,196.34,196.54,28996000
2024-03-06,AAPL,Apple,197.09,199.33,196.29,199.28,14277136
2024-03-07,AAPL,Apple,197.75,199.82,197.61,198.82,10766870
2024-03-08,AAPL,Apple,199.54,203.8,198.34,203.43,8841626
2024-03-11,AAPL,Apple,201.9,207.12,201.35,206.54,13106785
2024-03-12,AAPL,Apple,207.48,211.85,207.44,210.57,15687067
2024-03-13,AAPL,Apple,209.48,209.8,209.12,209.28,23624230
2024-03-14,AAPL,Apple,209.11,210.12,207.06,207.07,9988092
2024-03-15,AAPL,Apple,205.78,205.96,205.22,205.45,17668625
2024-03-18,AAPL,Apple,203.01,206.99,202.89,206.72,10392252
2024-03-19,AAPL,Apple,208.97,210.15,206.22,207.0,11045280
2024-03-20,AAPL,Apple,208.02,208.43,206.51,206.93,14800896
2024-03-21,AAPL,Apple,204.96,211.64,204.18,210.75,27937716
2024-03-22,AAPL,Apple,209.52,210.25,205.46,205.54,10503300
2024-03-25,AAPL,Apple,203.76,206.18,203.4,205.41,18596256
2024-03-26,AAPL,Apple,207.01,208.44,203.4,203.5,16988313
2024-03-27,AAPL,Apple,203.21,203.32,203.06,203.13,9156567
2024-03-28,AAPL,Apple,203.78,209.06,202.42,207.1,24204062
2024-03-29,AAPL,Apple,205.93,214.36,204.43,213.76,15794041
2024-04-01,AAPL,Apple,213.79,215.08,211.57,213.19,19255723
2024-04-02,AAPL,Apple,210.21,211.55,209.29,209.74,23827718
2024-04-03,AAPL,Apple,207.36,214.72,206.97,213.43,16364227
2024-04-04,AAPL,Apple,211.92,219.31,211.34,219.02,15983838
2024-04-05,AAPL,Apple,219.57,219.63,215.74,216.75,10734401
2024-04-08,AAPL,Apple,215.58,219.28,215.06,218.79,24806059
2024-04-09,AAPL,Apple,219.24,220.2,216.97,217.25,14092220
2024-04-10,AAPL,Apple,217.11,223.22,216.53,222.51,23190161
2024-04-11,AAPL,Apple,221.55,230.38,220.62,229.54,23998177
2024-04-12,AAPL,Apple,230.49,230.82,225.26,226.96,15582967
2024-04-15,AAPL,Apple,226.82,228.19,226.46,227.61,16526027
2024-04-16,AAPL,Apple,229.0,229.06,221.91,222.79,19036689
2024-04-17,AAPL,Apple,221.91,222.31,215.59,217.36,16064076
2024-04-18,AAPL,Apple,217.9,220.71,216.8,218.31,9148232
2024-04-19,AAPL,Apple,218.21,220.11,215.69,216.01,10288884
2024-04-22,AAPL,Apple,215.8,222.72,214.83,222.62,32124871
2024-04-23,AAPL,Apple,222.75,231.47,222.45,229.9,12627366
2024-04-24,AAPL,Apple,230.55,231.68,224.62,224.94,12113916
2024-04-25,AAPL,Apple,224.5,225.59,218.94,220.23,27876140
2024-04-26,AAPL,Apple,221.82,221.96,218.38,218.81,24996116
2024-04-29,AAPL,Apple,216.1,224.05,216.05,222.28,8504064
2024-04-30,AAPL,Apple,222.02,222.53,221.68,222.53,28666690
2024-05-01,AAPL,Apple,222.99,224.8,222.47,224.53,13930358
2024-05-02,AAPL,Apple,224.3,224.71,215.82,217.46,13134305
2024-05-03,AAPL,Apple,218.89,219.65,218.62,219.6,12699640
2024-05-06,AAPL,Apple,219.27,221.12,215.11,215.35,26255089
2024-05-07,AAPL,Apple,214.79,222.97,213.85,222.27,17327522
2024-05-08,AAPL,Apple,220.26,222.9,219.31,222.7,14478867
2024-05-09,AAPL,Apple,225.13,225.52,218.14,218.56,18080923
2024-05-10,AAPL,Apple,218.91,225.17,217.81,224.5,36263930
2024-05-13,AAPL,Apple,224.44,225.13,221.53,222.4,11702010
2024-05-14,AAPL,Apple,222.71,222.72,219.27,219.34,14647397
2024-05-15,AAPL,Apple,218.95,220.28,218.6,219.26,11701816
2024-05-16,AAPL,Apple,219.18,221.33,218.57,220.22,18030877
2024-05-17,AAPL,Apple,220.11,223.95,220.04,223.74,17867643
2024-05-20,AAPL,Apple,226.78,227.64,224.27,224.61,17283762
2024-05-21,AAPL,Apple,224.99,225.66,221.23,222.12,14059122
2024-05-22,AAPL,Apple,223.99,224.26,215.71,216.06,15389196
2024-05-23,AAPL,Apple,215.72,216.95,213.78,215.09,17838542
2024-05-24,AAPL,Apple,216.95,219.12,215.98,218.55,14861289
2024-05-27,AAPL,Apple,218.39,223.2,217.01,222.99,11706524
2024-05-28,AAPL,Apple,222.95,228.9,222.28,228.14,14792643
2024-05-29,AAPL,Apple,229.87,230.48,228.41,229.05,14814684
2024-05-30,AAPL,Apple,229.96,231.38,229.16,230.17,10667664
2024-05-31,AAPL,Apple,228.33,230.04,227.98,229.71,11364962
2024-06-03,AAPL,Apple,229.74,233.51,229.54,232.43,12339378
2024-06-04,AAPL,Apple,232.54,232.81,230.33,230.47,14491038
2024-06-05,AAPL,Apple,228.87,229.09,226.27,226.48,13874094
2024-06-06,AAPL,Apple,226.46,232.48,226.18,230.57,19573534
2024-06-07,AAPL,Apple,228.05,234.02,227.96,233.24,14444180
2024-06-10,AAPL,Apple,230.38,241.97,229.45,241.02,15430318
2024-06-11,AAPL,Apple,239.2,250.26,237.62,248.72,12811082
2024-06-12,AAPL,Apple,249.93,250.03,247.35,247.47,14882407
2024-06-13,AAPL,Apple,248.86,248.91,239.84,241.05,9430097
2024-06-14,AAPL,Apple,243.01,243.02,238.87,240.65,23624501
2024-06-17,AAPL,Apple,241.74,242.46,238.45,239.48,24290171
2024-06-18,AAPL,Apple,239.34,240.26,238.9,240.05,23464220
2024-06-19,AAPL,Apple,238.52,248.13,237.51,247.47,15586842
2024-06-20,AAPL,Apple,249.05,250.23,243.43,244.7,14092312
2024-06-21,AAPL,Apple,242.39,244.35,242.26,243.56,13743473
2024-06-24,AAPL,Apple,244.89,245.61,242.18,242.7,16686162
2024-06-25,AAPL,Apple,241.02,249.3,240.49,248.8,12683675
2024-06-26,AAPL,Apple,247.89,252.87,246.56,252.62,11128217
2024-06-27,AAPL,Apple,251.19,252.27,249.69,250.77,9281414
2024-06-28,AAPL,Apple,249.72,256.49,247.98,254.77,11853653
2024-07-01,AAPL,Apple,255.13,256.04,251.61,252.84,14883370
2024-07-02,AAPL,Apple,253.78,254.89,253.49,254.17,13588622
2024-07-03,AAPL,Apple,254.0,256.45,252.99,256.39,19175651
2024-07-04,AAPL,Apple,256.43,258.6,253.81,257.49,9186070
2024-07-05,AAPL,Apple,257.87,265.36,256.34,264.56,20043820
2024-07-08,AAPL,Apple,261.15,261.29,258.76,259.48,5108324
2024-07-09,AAPL,Apple,260.86,262.35,254.16,256.7,18969008
2024-07-10,AAPL,Apple,257.59,260.1,256.44,259.1,17278394
2024-07-11,AAPL,Apple,260.12,261.14,256.2,256.8,11351159
2024-07-12,AAPL,Apple,258.21,259.2,251.76,252.89,9400778
2024-07-15,AAPL,Apple,253.88,255.34,252.41,254.35,20367659
2024-07-16,AAPL,Apple,255.04,256.38,248.02,248.52,12659906
2024-07-17,AAPL,Apple,249.18,250.31,248.86,249.91,19893655
2024-07-18,AAPL,Apple,246.79,257.15,245.62,256.61,12770435
2024-07-19,AAPL,Apple,255.66,256.32,253.3,253.98,23397507
2024-07-22,AAPL,Apple,254.61,254.81,245.28,245.97,11755533
2024-07-23,AAPL,Apple,245.14,248.3,244.97,248.23,25577206
2024-07-24,AAPL,Apple,248.19,250.49,247.67,249.65,12971651
2024-07-25,AAPL,Apple,249.21,253.56,248.76,251.25,16592067
2024-07-26,AAPL,Apple,255.74,256.23,247.37,247.83,10158063
2024-07-29,AAPL,Apple,246.09,252.55,244.04,250.89,9761741
2024-07-30,AAPL,Apple,250.42,251.14,249.68,250.02,20554313
2024-07-31,AAPL,Apple,248.17,248.4,244.16,244.45,19994673
2024-08-01,AAPL,Apple,246.52,251.68,246.26,250.43,11183760
2024-08-02,AAPL,Apple,249.73,250.92,245.03,245.53,28856856
2024-08-05,AAPL,Apple,245.63,246.31,244.98,245.62,33158947
2024-08-06,AAPL,Apple,243.85,255.64,243.02,255.05,19673837
2024-08-07,AAPL,Apple,258.64,267.05,256.12,264.2,13880036
2024-08-08,AAPL,Apple,265.72,269.57,265.51,268.57,40033487
2024-08-09,AAPL,Apple,264.62,268.37,264.08,268.35,18294360
2024-08-12,AAPL,Apple,268.82,268.97,263.19,264.58,14469907
2024-08-13,AAPL,Apple,265.71,266.42,261.75,262.43,16824623
2024-08-14,AAPL,Apple,262.22,268.63,261.26,267.42,15613903
2024-08-15,AAPL,Apple,268.63,269.2,261.96,262.15,14600356
2024-08-16,AAPL,Apple,264.49,265.1,256.67,257.46,12311629
2024-08-19,AAPL,Apple,259.06,259.8,258.26,259.6,16488549
2024-08-20,AAPL,Apple,261.32,261.42,249.72,250.5,10761930
2024-08-21,AAPL,Apple,251.12,251.12,247.46,247.56,21250459
2024-08-22,AAPL,Apple,249.3,249.94,248.52,249.55,13608377
2024-08-23,AAPL,Apple,252.29,253.98,249.15,250.29,15742803
2024-08-26,AAPL,Apple,247.29,251.69,246.94,250.44,8864445
2024-08-27,AAPL,Apple,249.51,249.58,246.93,247.15,11875689
2024-08-28,AAPL,Apple,246.14,246.53,244.86,245.53,16658228
2024-08-29,AAPL,Apple,246.5,247.39,243.62,244.68,10097405
2024-08-30,AAPL,Apple,241.89,253.08,240.96,251.39,20467210
2024-09-02,AAPL,Apple,248.19,258.27,247.46,258.21,25389930
2024-09-03,AAPL,Apple,260.55,265.88,260.09,265.41,11733349
2024-09-04,AAPL,Apple,263.12,263.28,257.25,257.61,12972804
2024-09-05,AAPL,Apple,257.09,258.05,256.94,257.57,13840638
2024-09-06,AAPL,Apple,255.64,256.47,255.33,256.06,16729446
2024-09-09,AAPL,Apple,256.63,257.12,252.98,253.04,13222025
2024-09-10,AAPL,Apple,252.67,253.57,247.86,248.5,19758621
2024-09-11,AAPL,Apple,247.11,254.04,245.24,253.93,14831061
2024-09-12,AAPL,Apple,255.67,256.14,249.19,251.19,13954707
